,dates,txs
729,2019-11-27,86880
730,2019-11-28,85263
731,2019-11-29,85664
732,2019-11-30,65277
733,2019-12-01,99716
734,2019-12-02,103329
735,2019-12-03,78785
736,2019-12-04,77427
737,2019-12-05,78095
738,2019-12-06,70555
739,2019-12-07,53873
740,2019-12-08,43417
741,2019-12-09,80968
742,2019-12-10,83068
743,2019-12-11,76803
744,2019-12-12,74806
745,2019-12-13,71973
746,2019-12-14,63983
747,2019-12-15,63483
748,2019-12-16,86714
749,2019-12-17,79022
750,2019-12-18,86308
751,2019-12-19,83397
752,2019-12-20,79551
753,2019-12-21,64835
754,2019-12-22,55259
755,2019-12-23,76611
756,2019-12-24,68426
757,2019-12-25,64957
758,2019-12-26,71123
759,2019-12-27,70837
760,2019-12-28,57007
761,2019-12-29,51004
762,2019-12-30,72817
763,2019-12-31,70435
764,2020-01-01,49590
765,2020-01-02,56016
766,2020-01-03,77007
767,2020-01-04,61813
768,2020-01-05,61937
769,2020-01-06,72044
770,2020-01-07,66486
771,2020-01-08,74980
772,2020-01-09,70530
773,2020-01-10,69023
774,2020-01-11,64248
775,2020-01-12,55694
776,2020-01-13,63932
777,2020-01-14,78285
778,2020-01-15,85189
779,2020-01-16,95843
780,2020-01-17,76849
781,2020-01-18,75749
782,2020-01-19,75989
783,2020-01-20,70574
784,2020-01-21,64836
785,2020-01-22,54799
786,2020-01-23,53826
787,2020-01-24,42299
788,2020-01-25,28966
789,2020-01-26,29247
790,2020-01-27,43265
791,2020-01-28,45921
792,2020-01-29,52080
793,2020-01-30,58849
794,2020-01-31,60671
795,2020-02-01,53581
796,2020-02-02,54693
797,2020-02-03,79949
798,2020-02-04,71208
799,2020-02-05,77739
800,2020-02-06,83619
801,2020-02-07,89721
802,2020-02-08,87299
803,2020-02-09,96226
804,2020-02-10,100390
805,2020-02-11,93001
806,2020-02-12,110115
807,2020-02-13,102721
808,2020-02-14,98581
809,2020-02-15,98230
810,2020-02-16,79376
811,2020-02-17,97990
812,2020-02-18,94489
813,2020-02-19,89678
