,dates,txs
622,2019-08-12,8379
623,2019-08-13,7751
624,2019-08-14,8531
625,2019-08-15,9454
626,2019-08-16,9274
627,2019-08-17,9194
628,2019-08-18,10730
629,2019-08-19,21668
630,2019-08-20,32139
631,2019-08-21,30180
632,2019-08-22,27784
633,2019-08-23,25786
634,2019-08-24,18848
635,2019-08-25,18919
636,2019-08-26,17094
637,2019-08-27,16712
638,2019-08-28,12603
639,2019-08-29,13739
640,2019-08-30,12147
641,2019-08-31,11980
642,2019-09-01,12728
643,2019-09-02,15432
644,2019-09-03,16847
645,2019-09-04,17004
646,2019-09-05,18815
647,2019-09-06,16263
648,2019-09-07,13123
649,2019-09-08,14056
650,2019-09-09,14703
651,2019-09-10,13696
652,2019-09-11,14414
653,2019-09-12,12269
654,2019-09-13,8658
655,2019-09-14,9964
656,2019-09-15,10465
657,2019-09-16,12041
658,2019-09-17,11720
659,2019-09-18,11958
660,2019-09-19,13243
661,2019-09-20,19219
662,2019-09-21,11034
663,2019-09-22,12567
664,2019-09-23,12806
665,2019-09-24,13575
666,2019-09-25,13407
667,2019-09-26,13522
668,2019-09-27,12494
669,2019-09-28,13262
670,2019-09-29,11927
671,2019-09-30,11745
672,2019-10-01,9981
673,2019-10-02,9498
674,2019-10-03,9005
675,2019-10-04,9174
676,2019-10-05,10026
677,2019-10-06,8693
678,2019-10-07,11425
679,2019-10-08,10848
680,2019-10-09,13068
681,2019-10-10,12891
682,2019-10-11,11691
683,2019-10-12,11849
684,2019-10-13,11790
685,2019-10-14,14098
686,2019-10-15,13447
687,2019-10-16,13673
688,2019-10-17,14747
689,2019-10-18,14532
690,2019-10-19,11977
691,2019-10-20,10941
692,2019-10-21,12786
693,2019-10-22,13010
694,2019-10-23,12786
695,2019-10-24,12024
696,2019-10-25,12887
697,2019-10-26,12886
698,2019-10-27,10253
699,2019-10-28,12281
700,2019-10-29,13944
701,2019-10-30,12856
702,2019-10-31,12374
703,2019-11-01,14072
704,2019-11-02,11219
705,2019-11-03,9851
706,2019-11-04,11002
707,2019-11-05,12453
708,2019-11-06,12943
709,2019-11-07,13334
710,2019-11-08,11644
711,2019-11-09,10083
712,2019-11-10,10616
713,2019-11-11,13829
714,2019-11-12,13161
715,2019-11-13,10997
716,2019-11-14,11036
717,2019-11-15,10818
718,2019-11-16,9873
719,2019-11-17,9655
720,2019-11-18,11133
721,2019-11-19,12103
722,2019-11-20,12057
723,2019-11-21,13692
724,2019-11-22,14050
725,2019-11-23,12462
726,2019-11-24,9182
727,2019-11-25,14951
